-107.768031,39.52392,"Walmart Supercenter; #5232, ","1000 Airport Rd; I-70 Exit 90,Rifle CO ,81650"
-106.022391,38.523717,"Walmart Supercenter; #0921, ","7865 W Hwy 50,Salida CO ,81201"
-106.821697,40.462557,"Walmart; #1808, ","1805 Central Park Dr,Steamboat Springs CO ,80477"
-103.236284,40.625863,"Walmart Supercenter; #0924, ","1510 W Main,Sterling CO ,80751"
-104.9072952,39.9291687,"Murphy: USA;  Gas/Diesel,","12820 Oneida St,Thornton CO ,80602"
-104.966898,39.884508,"Walmart Pickup & Fuel; #5915, Gas,","1650 E 104th Ave,Thornton CO ,80233"
-104.975893,39.855331,"Wm Nbrhd Mkt; #3019, ","850 E 88th Ave: I-25 Exit 219.,Thornton CO ,80229"
-104.984252,39.872319,"Sam's Club; #4745,  Gas,","9601 Grant St; I-25 Exit 220,Thornton CO ,80229"
-104.984552,39.87732,"Walmart Supercenter; #1231, ","9901 Grant St.; I-25 Exit 221,Thornton CO ,80229"
-104.990272,40.525855,"Walmart Supercenter; #4599,  Gas/Diesel,","4500 Weitzel St; I-25 Exit 265,Timnath CO ,80547"
-104.9887238,40.5237808,"Murphy: USA;  Gas/Diesel,","4551 Weitzel St; I-25 Exit 265,Timnath CO ,80547"
-104.522115,37.138624,"Walmart Supercenter; #0962,  Gas,","2921 Toupal Dr; I-25 Exit 11,Trinidad CO ,81082"
-104.990644,39.941656,"Walmart Supercenter; #3867, ","200 W 136th Ave; I-25 Exit 225,Westminster CO ,80234"
-105.055161,39.825109,"Walmart Supercenter; #3824, ","7155 Sheridan Blvd.,Westminster CO ,80003"
-105.02435,39.826385,"Wm Nbrhd Mkt; #6177, ","7170 N Federal Blvd,Westminster CO ,80030"
-105.055162,39.868006,"Walmart Supercenter; #2223, ","9499 Sheridan Blvd,Westminster CO ,80030"
-105.140686,39.766137,"Walmart; #1208, ","3600 Youngfield St; I-70 Exit 266,Wheat Ridge CO ,80033"
-105.039364,38.972275,"Walmart Supercenter; #3805, ","19600 E Hwy 24,Woodland Park CO ,80866"
-72.853598,41.81117,"Walmart; #2899, ","255 W Main St,Avon CT ,06001"
-72.830312,41.28049,"Walmart; #2232, ","120 Commercial Pkwy,Branford CT ,06405"
-72.896586,41.698006,"Walmart; #2719, ","1400 Farmington Ave,Bristol CT ,06010"
-72.936999,41.687532,"Wm Nbrhd Mkt; #2305, ","325 Oakland St,Bristol CT ,06010"
-71.911925,41.797989,"Walmart Supercenter; #5777, ","450 Providence Rd,Brooklyn CT ,06234"
-72.71225,41.606139,"Walmart Supercenter; #2299, ","161 Berlin Rd; I-91 Exit 21,Cromwell CT ,06416"
-73.417078,41.405823,"Walmart Supercenter; #3543, ","67 Newtown Rd; I-84 Exit 8,Danbury CT ,06810"
-73.052118,41.312954,"Walmart; #2896, ","656 New Haven Ave,Derby CT ,06418"
-72.609333,41.918486,"Walmart Supercenter; #2282, ","44 Prospect Hill Rd; I-91 Exit 44,East Windsor CT ,06088"
-72.064373,41.369125,"Walmart; #2200, ","150 Gold Star Hwy; I-95 Exit 85/86,Groton CT ,06340"
-72.678865,41.287749,"Walmart; #3544, ","900 Boston Post Rd; I-95 Exit 58,Guilford CT ,06437"
-72.9183,41.373243,"Walmart; #3545, ","2300 Dixwell Ave,Hamden CT ,06514"
-72.712937,41.740573,"Walmart Supercenter; #5095, ","495 Flatbush Ave; I-84 Exit 45,Hartford CT ,06106"
-71.990014,41.586316,"Walmart Supercenter; #2854, ","180 River Rd; I-395 Exit 21,Lisbon CT ,06351"
-72.538672,41.806277,"Walmart Supercenter; #1891, ","420 Buckland Hills Dr; I-84 Exit 62,Manchester CT ,06042"
-72.549813,41.804673,"Sam's Club; #8195, ","69 Pavilions Dr; I-84 Exit 62,Manchester CT ,06040"
-73.034021,41.240068,"Walmart; #5294, ","1365 Boston Post Rd; I-95 Exit 39,Milford CT ,06460"
-73.029116,41.47079,"Walmart Supercenter; #2284, ","1100 New Haven Rd,Naugatuck CT ,06770"
-72.876628,41.32091,"Walmart Supercenter; #5439, ","315 Foxon Blvd; I-91 Exit 8,New Haven CT ,06513"
-73.418667,41.551633,"Walmart; #3546, ","164 Danbury Rd,New Milford CT ,06776"
-72.719376,41.663174,"Walmart; #2965, ","3164 Berlin Turnpike,Newington CT ,06111"
-72.731598,41.651586,"Sam's Club; #6636,  Gas/Diesel,","3456 Berlin Turnpike,Newington CT ,06111"
-72.174851,41.74057,"Walmart Supercenter; #2022, ","474 Boston Post Rd,North Windham CT ,06256"
-73.418276,41.158862,"Walmart; #2954, ","650 Main Ave,Norwalk CT ,06851"
-73.449458,41.095612,"Walmart; #3547, ","680 Connecticut Ave; I-95 Exit 13,Norwalk CT ,06854"
-72.121925,41.505514,"Walmart; #2170, ","220 Salem Turnpike; I-395 Exit 80,Norwich CT ,06360"
-72.379903,41.296034,"Walmart; #2898, ","665 Boston Post Rd; I-95 Exit 67,Old Saybrook CT ,06475"
-72.982365,41.279718,"Sam's Club; #6442,  Gas,","2 Boston Post Rd; I-95 Exit 42,Orange CT ,06477"
-71.888196,41.923391,"Walmart Supercenter; #1980, ","625 School St,Putnam CT ,06260"
-72.656445,41.679163,"Walmart; #2900, ","80 Town Line Rd; I-91 Exit 24,Rocky Hill CT ,06067"
-73.11241,41.28996,"Walmart; #2163, ","465 Bridgeport Ave,Shelton CT ,06484"
-72.870343,41.623221,"Walmart; #2897, ","235 Queen St; I-84 Exit 32,Southington CT ,06489"
-73.118272,41.200692,"Walmart; #2585, ","150 Barnum Ave Cutoff; I-95 Exit 33,Stratford CT ,06614"
-73.078956,41.819311,"Walmart; #2144, ","970 Torringford St,Torrington CT ,06790"
-72.811024,41.47678,"Walmart Supercenter; #2371, ","844 N Colony Rd,Wallingford CT ,06492"
-73.00494,41.564088,"Walmart; #3548, ","910 Wolcott St; I-84 Exit 22,Waterbury CT ,06705"
-72.155097,41.369447,"Walmart Supercenter; #2331, ","155 Waterford Pkwy N; I-95 Exit 80,Waterford CT ,06385"
-72.976688,41.269997,"Walmart; #3803, ","515 Sawmill Rd; I-95 Exit 42,West Haven CT ,06516"
-77.00187,38.957038,"Walmart Supercenter; #3035, ","310 Riggs Rd NE,Washington DC ,20011"
-77.026987,38.961614,"Walmart Supercenter; #5968, ","5929 Georgia Ave NW,Washington DC ,20001"
-77.01161,38.900469,"Walmart Supercenter; #5941, ","99 H St NW,Washington DC ,20001"
-75.544182,39.10218,"Walmart Supercenter; #5039, ","263 Wal-mart Dr,Camden DE ,19934"
-75.552498,39.193407,"Sam's Club; #6330,  Gas,","1572 N Dupont Hwy,Dover DE ,19901"
-75.551587,39.195531,"Walmart Supercenter; #1736, ","36 Jerome Dr,Dover DE ,19901"
-75.403333,38.702756,"Walmart Supercenter; #2791, ","4 College Park Lane,Georgetown DE ,19947"
-75.73703,39.44531,"Walmart Supercenter; #3802, ","705 Middletown Warwick Rd,Middletown DE ,19709"
-75.434998,38.930185,"Walmart Supercenter; #1741, ","939 N dupont Hwy,Milford DE ,19963"
-75.6214,39.652803,"Walmart; #2555, ","117 Wilton Blvd,New Castle DE ,19720"
-75.131731,38.727257,"Walmart; #2419, ","18922 Rehoboth Mall Blvd,Rehoboth Beach DE ,19971"
-75.591362,38.66134,"Walmart Supercenter; #2460, ","22899 Sussex Hwy,Seaford DE ,19973"
-75.619159,39.732968,"Walmart; #5436, ","1251 Centerville Rd,Wilmington DE ,19808"
-81.420666,28.659477,"Walmart; #1374, ","200 S State Rd 434,Altamonte Springs FL ,32714"
-81.470994,28.653141,"Sam's Club; #6189,  Gas,","1500 S Orange Blossom Trail,Apopka FL ,32703"
-81.468839,28.650606,"Walmart Supercenter; #0955, ","1700 S Orange Blossom Trl,Apopka FL ,32703"
-81.829228,27.207503,"Walmart Supercenter; #0811,  Gas/Diesel,","2725 SE Hwy 70,Arcadia FL ,34266"
-81.827446,27.2083893,"Murphy: USA;  Gas/Diesel,","2769 SE Hwy 70,Arcadia FL ,34266"
-81.8149991,28.0574231,"Murphy: USA;  Gas/Diesel,","2118 Hwy 92 W,Auburndale FL ,33823"
-81.81343,28.058,"Walmart Supercenter; #0718,  Gas/Diesel,","2120 Hwy 92 W,Auburndale FL ,33823"
-81.51632,27.60897,"Walmart Supercenter; #3887, ","1041 Hwy 27 N,Avon Park FL ,33825"
-81.8334,27.906282,"Walmart Supercenter; #0580, ","1050 Van Fleet Dr,Bartow FL ,33830"
-80.201099,26.349249,"Walmart Supercenter; #3858, ","22100 SR7,Boca Raton FL ,33428"
-80.121635,26.488741,"Wm Nbrhd Mkt; #2396, ","12700 S Military Trail,Boynton Beach FL ,33436"
-80.0959,26.53164,"Walmart Supercenter; #2789, ","3200 Old Boynton Rd,Boynton Beach FL ,33436"
-80.06404,26.49211,"Walmart Supercenter; #5911, ","3625 Federal Hwy: I-95 Exit 56,Boynton Beach FL ,33435"
-80.120668,26.530025,"Wm Nbrhd Mkt; #3011, ","9840 S Military Trail,Boynton Beach FL ,33436"
-82.527739,27.448971,"Walmart Supercenter; #0528, ","2911 53rd Av E,Braden River FL ,34203"
-82.503912,27.444774,"Wm Nbrhd Mkt; #7307, ","4536 53rd Ave E,Bradenton FL ,34203"
-82.527392,27.446178,"Sam's Club; #8201,  Gas,","5300 30th St E,Bradenton FL ,34203"
-82.61519,27.461269,"Walmart Supercenter; #1004, ","5315 Cortez Rd,Bradenton FL ,34210"
-82.456661,27.437742,"Walmart Supercenter; #5727, ","5810 Ranch Lake Rd: I-75 Exit 217,Bradenton FL ,34202"
-82.482435,27.494886,"Walmart Supercenter; #3474, ","6225 E State Rd 64; I-75 Exit 220,Bradenton FL ,34208"
-82.2654495,27.9383144,"Murphy: USA;  Gas/Diesel,","1110 E Brandon Blvd,Brandon FL ,33511"
-82.325256,27.924579,"Walmart Supercenter; #2387, ","11110 Causeway Blvd,Brandon FL ,33511"
-82.264979,27.938443,"Walmart Supercenter; #3463,  Gas/Diesel,","1208 E Brandon Blvd,Brandon FL ,33511"
-82.315949,27.934667,"Sam's Club; #6403,  Gas,","2021 W Brandon Blvd; I-75 Exit 257,Brandon FL ,33511"
-82.270252,27.924811,"Wm Nbrhd Mkt; #5826, ","901 Lithia Pinecrest Rd,Brandon FL ,33511"
-82.270312,27.891569,"Walmart Supercenter; #0941, ","949 E Bloomingdale AvE,Brandon FL ,33511"
-82.505472,28.532089,"Walmart Supercenter; #1213, ","13300 Cortez Blvd,Brooksville FL ,34613"
-82.503313,28.531276,"Sam's Club; #4818,  Gas,","13360 Cortez Blvd,Brooksville FL ,34613"
-82.4080811,28.5346298,"Murphy: USA;  Gas/Diesel,","19365 Wiscon Rd,Brooksville FL ,34601"
-82.407211,28.536325,"Walmart Supercenter; #3526,  Gas/Diesel,","7305 BRd St,Brooksville FL ,34601"
-82.1391754,28.6681633,"Murphy: USA;  Gas/Diesel,","2161 W C-48; I-75 Exit 314,Bushnell FL ,33513"
-82.139189,28.666454,"Walmart Supercenter; #0959,  Gas/Diesel,","2163 W C-48; I-75 Exit 314,Bushnell FL ,33513"
-85.592014,30.161525,"Walmart Supercenter; #1207,  Gas,","725 N Tyndall Pkwy,Callaway FL ,32404"
-85.5912323,30.1623268,"Murphy: USA;  Gas,","731 N Tyndall Pkwy,Callaway FL ,32404"
-81.9407371,26.6217137,"Murphy: USA;  Gas/Diesel,","1617 Del Prado Blvd S,Cape Coral FL ,33990"
-81.938009,26.620762,"Walmart Supercenter; #0819,  Gas/Diesel,","1619 Del Prado Blvd S,Cape Coral FL ,33990"
-81.980584,26.650802,"Sam's Club; #4857, ","301 SW Pine Island Rd,Cape Coral FL ,33991"
-81.991052,26.578863,"Wm Nbrhd Mkt; #5451, ","3920 Skyline Blvd,Cape Coral FL ,33914"
-81.984876,26.649125,"Wm Nbrhd Mkt; #5453, ","505 Pine Island Rd SW,Cape Coral FL ,33991"
-81.322328,28.635168,"Walmart Supercenter; #0943, ","1239 State Rd 436 Unit 101,Casselberry FL ,32707"
-82.868461,29.502201,"Walmart Supercenter; #1297, ","2201 N Young Blvd,Chiefland FL ,32626"
-85.547932,30.752479,"Walmart Supercenter; #2114,  Gas/Diesel,","1621 Main St; I-10 Exit 120,Chipley FL ,32428"
-85.5496674,30.7529182,"Murphy: USA;  Gas/Diesel,","1623 Main St; I-10 Exit 120,Chipley FL ,32428"
-82.774456,27.987293,"Wm Nbrhd Mkt; #4667, ","1803 N Highland Ave,Clearwater FL ,33755"
-82.747179,27.960509,"WM Nbrhd Mkt; #5670, ","2171 Gulf Bay Blvd,Clearwater FL ,33765"
-82.731495,27.98273,"Walmart Supercenter; #2081, ","23106 Hwy 19 N,Clearwater FL ,33765"
-82.731647,27.959696,"Sam's Club; #6420,  Gas,","2575 Gulf To Bay,Clearwater FL ,33765"
-81.731369,28.5281696,"Murphy: USA;  Gas/Diesel,","1390 Johns Lake Rd,Clermont FL ,34711"
-81.730674,28.528918,"Walmart Supercenter; #2695,  Gas/Diesel,","1450 Johns Lake Rd,Clermont FL ,34711"
-81.731018,28.529224,"Walmart Supercenter; #5299, ","550 Hwy 27,Clermont FL ,34711"
-80.948912,26.7555431,"Walmart Supercenter; #2484, ","1005 W Sugarland Hwy,Clewiston FL ,33440"
-80.754118,28.395162,"Walmart Supercenter; #0174, ","2700 Clearlake Rd,Cocoa FL ,32922"
-80.793017,28.361795,"Sam's Club; #4991,  Gas/Diesel,","450 Townsend Rd; I-95 Exit 201,Cocoa FL ,32926"
-80.200247,26.318128,"Walmart Supercenter; #1916, ","5571 Hillsboro Blvd,Coconut Creek FL ,33073"
-80.311448,26.062113,"Walmart Supercenter; #1845, ","4700 Flamingo Rd,Cooper City FL ,33330"
-80.267282,26.241461,"Wm Nbrhd Mkt; #4380, ","10635 W Atlantic Blvd,Coral Springs FL ,33071"
-80.204092,26.278318,"Walmart Supercenter; #1387, ","3801 Turtle Creek Dr,Coral Springs FL ,33073"
-80.251735,26.288091,"Wm Nbrhd Mkt; #4498, ","4650 University Dr,Coral Springs FL ,33067"
-80.277111,26.304377,"Walmart Supercenter; #2963, ","6001 Coral Ridge Dr,Coral Springs FL ,33076"
-80.25556,26.243506,"Sam's Club; #6637, ","950 N University Dr,Coral Springs FL ,33071"
-84.3624344,30.2161198,"Murphy: USA;  Gas/Diesel,","29 Mike Stewart Dr,Crawfordville FL ,32327"
-84.36259,30.21572,"Walmart Supercenter; #3307,  Gas/Diesel,","35 Mike Steward Dr,Crawfordville FL ,32327"
-86.565386,30.727842,"Walmart Supercenter; #0944, ","3351 Ferdon Blvd S; I-10 Exit 56,Crestview FL ,32536"
-82.186622,28.341191,"Walmart; #0713, ","12650 Hwy 301 S,Dade City FL ,33525"
-80.136402,26.035069,"Wm Nbrhd Mkt; #4563, ","401 E Sheridan St; I-95 Exit 21,Dania Beach FL ,33004"
-80.253056,26.067358,"Walmart Supercenter; #2987, ","4301 S University Dr,Davie FL ,33328"
-81.030167,29.173214,"Walmart Supercenter; #1391, ","1101 Beville Rd,Daytona Beach FL ,32119"
-81.032591,29.172435,"Sam's Club; #8138,  Gas,","1175 Bevill Rd,Daytona Beach FL ,32119"
-81.0672,29.248432,"Wm Nbrhd Mkt; #3862,  Gas/Diesel,","1905 N Nova Rd,Daytona Beach FL ,32117"
-86.124013,30.704501,"Walmart Supercenter; #1134,  Gas,","1226 Freeport Rd; I-10 Exit 85,De Funiak Springs FL ,32433"
-81.302689,29.061767,"Walmart Supercenter; #0860, ","1699 N Woodland Blvd,De Land FL ,32720"
-80.13192,26.30315,"Wm Nbrhd Mkt; #3104, ","1101 S Military Trail,Deerfield Beach FL ,33442"
-86.1228561,30.7046013,"Murphy: USA;  Gas,","1224 Hwy 331 S,DeFuniak Springs FL ,32435"
-80.122997,26.487368,"Wm Nbrhd Mkt; #2396, ","12700 S Military Trail,Delray Beach FL ,33436"
-80.123613,26.436357,"Walmart Supercenter; #1589,  Gas/Diesel,","16205 S Military Dr,Delray Beach FL ,33484"
-80.1226273,26.4357224,"Murphy: USA;  Gas/Diesel,","16211 S Military Trail,Delray Beach FL ,33484"
-80.06086,26.499694,"Wm Nbrhd Mkt; #2406, ","3155 S Federal Hwy,Delray Beach FL ,33483"
-81.16513,28.87302,"Walmart Supercenter; #3310, ","101 Howland Blvd,Deltona FL ,32738"
-81.247257,28.9070026,"Wm Nbrhd Mkt; #6398, ","1569 Saxon Blvd,Deltona FL ,32725"
-86.449345,30.388736,"Walmart Supercenter; #1362,  Gas,","15017 Emerald Coast Pkwy,Destin FL ,32541"
-86.4514516,30.387444,"Murphy: USA;  Gas,","15051 Emerald Coast Pkwy,Destin FL ,32541"
-80.334999,25.786059,"Walmart Supercenter; #2091, ","8651 NW 13th Terrace,Doral FL ,33126"
-82.750477,28.019994,"Wm Nbrhd Mkt; #5876, ","2102 Main St,Dunedin FL ,34698"
-82.4538014,29.0656822,"Murphy: USA;  Gas/Diesel,","11004 N Williams St,Dunnellon FL ,34432"
-82.454604,29.063319,"Walmart Supercenter; #0960,  Gas/Diesel,","11012 N Williams St,Dunnellon FL ,34432"
-82.310377,26.933121,"Walmart Supercenter; #1874,  Gas,","2931 S Mc Call Rd,Englewood FL ,34224"
-82.3104706,26.9340763,"Murphy: USA;  Gas,","2981 S McCall Rd,Englewood FL ,34224"
-81.81872,26.450087,"Walmart Supercenter; #5347,  Gas,","19975 S Tamiami Trail,Estero FL ,33928"
-81.336849,28.65615,"Sam's Club; #8214,  Gas/Diesel,","355 E Semoran Blvd,Fern Park FL ,32730"
-81.45608,30.646715,"Walmart; #0977, ","1385 Amelia Plaza,Fernandina Beach FL ,32034"
-80.472184,25.457101,"Walmart Supercenter; #2727,  Gas,","33501 S Dixie Hwy.,Florida City FL ,33034"
-80.4738922,25.4561329,"Murphy: USA;  Gas,","33517 S Dixie Hwy,Florida City FL ,33034"
-80.175939,26.119736,"Walmart Supercenter; #2946, ","2500 W Broward Blvd; I-95 Exit 26/27,Fort Lauderdale FL ,33312"
-81.942294,26.49197,"Walmart Supercenter; #4063, ","17105 San Carlos Blvd,Fort Myers Beach FL ,33931"
-81.868778,26.526218,"Walmart Supercenter; #0987, ","14821 6 Mile Cypress Pkwy,Fort Myers FL ,33912"
-81.8148804,26.6120758,"Murphy: USA;  Gas/Diesel,","4712 Colonial Blvd; I-75 Exit 136,Fort Myers FL ,33912"
-81.81272,26.611109,"Walmart Supercenter; #5034,  Gas/Diesel,","4770 Colonial Blvd; I-75 Exit 136,Fort Myers FL ,33912"
-81.874133,26.585364,"Sam's Club; #8130,  Gas,","5170 S Cleveland Ave,Fort Myers FL ,33907"
-81.906947,26.555678,"Wm Nbrhd Mkt; #5321, ","9131 College Pkwy Ste 101,Fort Myers FL ,33919"
-80.376721,27.42146,"Walmart Supercenter; #0973,  Gas,","5100 Okeechobee Rd; I-95 Exit 129,Fort Pierce FL ,34947"
-86.639111,30.439646,"Sam's Club; #6361,  Gas,","740 N Beal Pkwy,Fort Walton Beach FL ,32547"
-86.389992,30.440889,"Walmart Supercenter; #0919, ","748 Beal Pkwy NW,Fort Walton Beach FL ,32547"
-81.624114,30.120008,"Wm Nbrhd Mkt; #5819, ","445 SR 13,Fruit Cove FL ,32259"
-80.3735962,27.4255524,"Murphy: USA;  Gas,","5110 Okeechobee Rd,Ft Pierce FL ,34947"
-82.300567,29.663336,"Walmart Supercenter; #3877, ","1800 NE 12th Ave,Gainesville FL ,32641"
-82.388415,29.62689,"Walmart Supercenter; #1081, ","2900 SW 42nd St; I-75 Exit 384,Gainesville FL ,32608"
-82.38376,29.624483,"Sam's Club; #8155,  Gas,","4001 SW 30th Place; I-75 Exit 384,Gainesville FL ,32609"
-82.356373,29.711526,"Walmart Supercenter; #0538, ","5700 NW 23rd St,Gainesville FL ,32653"
-82.3550186,27.8492393,"Murphy: USA;  Gas/Diesel,","9023 Gibsonton Dr; I-75 Exit 250,Gibsonton FL ,33534"
-82.35421,27.848314,"Walmart Supercenter; #5300,  Gas/Diesel,","9205 Gibsonton Dr; I-75 Exit 250,Gibsonton FL ,33534"
-80.14761,26.620798,"Wm Nbrhd Mkt; #5758, ","3911 Jog Rd,Greenacres FL ,33463"
-80.142424,26.650277,"Walmart Supercenter; #1436, ","6294 Forest Hill Blvd,Greenacres FL ,33415"
-87.169204,30.365282,"Wm Nbrhd Mkt; #5623, ","334 Gulf Breeze Pkwy,Gulf Breeze FL ,32561"
-87.065769,30.38805,"Walmart Supercenter; #2533,  Gas/Diesel,","3767 Gulf Breeze Pkwy,Gulf Breeze FL ,32561"
-87.0657806,30.3894005,"Murphy: USA;  Gas/Diesel,","3789 Gulf Breeze Pkwy,Gulf Breeze FL ,32563"
-81.6390076,28.1252346,"Murphy: USA;  Gas,","36115 Hwy 27,Haines City FL ,33844"
-81.637705,28.126067,"Walmart Supercenter; #0725,  Gas,","36205 Hwy 27,Haines City FL ,33844"
-80.123753,25.987089,"Walmart Supercenter; #1996, ","2551 E Hallandale Beach Blvd,Hallandale Beach FL ,33009"
-80.3234177,25.8573723,"Murphy: USA;  Gas/Diesel,","9203 NW 77th Ave,Hialeah Gardens FL ,33016"
-80.323166,25.858418,"Walmart Supercenter; #2814,  Gas,","9300 NW 77th Ave,Hialeah Gardens FL ,33016"
-80.35284,25.882119,"Wm Nbrhd Mkt; #5615, ","11800 Hialeah Gardens Blvd: I-75 Exit 2,Hialeah FL ,33018"
-80.27336,25.829893,"Wm Nbrhd Mkt; #5945, ","400 W 9th St,Hialeah FL ,33012"
-80.2963867,25.9350491,"Murphy: USA;  Gas/Diesel,","5851 NW 177th St,Hialeah FL ,33015"
-80.295889,25.934769,"Walmart Supercenter; #1590,  Gas/Diesel,","5851 NW 177th St.,Hialeah FL ,33015"
-81.0679703,29.2482853,"Murphy: USA;  Gas/Diesel,","1903 N Nova Rd,Holly Hill FL ,32117"
-80.20576,26.007578,"Walmart Supercenter; #3163, ","301 SR 7; FL Tpk Exit 39,Hollywood FL ,33023"
-80.411017,25.498444,"Walmart Supercenter; #5671, ","13600 SW 288th St,Homestead FL ,33033"
-80.407921,25.539511,"Wm Nbrhd Mkt; #3183, ","1499 S Dixie Hwy,Homestead FL ,33033"
-82.551966,28.762108,"Walmart Supercenter; #1029, ","6885 S Suncoast Blvd,Homosassa FL ,34448"
-82.697079,28.340605,"Walmart Supercenter; #5266, ","12610 Hwy 19,Hudson FL ,34667"
-80.581844,28.137322,"Walmart; #0956, ","1001 E Eau Gallie Blvd,Indian Harbor Beach FL ,32937"
-87.6861408,30.2770181,"Murphy: USA;  Gas/Diesel,","2419 E Gulf to Lake Hwy,Inverness FL ,34453"
-82.392664,28.856809,"Walmart Supercenter; #1104,  Gas/Diesel,","2461 E Gulf To Lake Hwy,Inverness FL ,34453"
-81.556518,30.178441,"Walmart Supercenter; #4444, ","10251 Shops Ln; I-95 Exit 339,Jacksonville FL ,32258"
-81.609322,30.184931,"Wm Nbrhd Mkt; #5818, ","10550 Old Saint Augustine Rd; I-295 Exit 5,Jacksonville FL ,32257"
-81.539856,30.285097,"Sam's Club; #8116,  Gas,","10690 Beach Blvd,Jacksonville FL ,32246"
-81.626119,30.177049,"Walmart Supercenter; #1082, ","10991 San JoSE Blvd; I-295 Exit 5,Jacksonville FL ,32223"
-81.490623,30.319126,"Murphy: USA;  Gas/Diesel,","11900 Atlantic Blvd,Jacksonville FL ,32225"
-81.491874,30.318138,"Walmart Supercenter; #5054,  Gas/Diesel,","11900 Atlantic Blvd,Jacksonville FL ,32225"
-81.705075,30.450945,"Walmart Supercenter; #1219, ","12100 Lem Turner Rd; I-295 Exit 32,Jacksonville FL ,32218"
-81.639618,30.477584,"Walmart Supercenter; #3702, ","13227 City Square Dr; I-95 Exit 363,Jacksonville FL ,32218"
-81.46183,30.28621,"Walmart Supercenter; #1172, ","13490 Beach Blvd,Jacksonville FL ,32224"
-81.450851,30.318806,"Wm Nbrhd Mkt; #5816, ","1650 San Pablo Rd S,Jacksonville FL ,32224"
-81.650101,30.429234,"Sam's Club; #8253,  Gas,","300 Busch Dr; I-95 Exit 360,Jacksonville FL ,32218"
-81.6300888,30.2820797,"Murphy: USA;  Gas/Diesel,","4100 Phillips Hwy; I-95 Exit 347,Jacksonville FL ,32207"
-81.629744,30.281628,"Walmart Supercenter; #3309,  Gas/Diesel,","4250 Phillips Hwy; I-95 Exit 347,Jacksonville FL ,32207"
-81.745667,30.197698,"Sam's Club; #6363,  Gas,","6373 Youngerman Circle; I-295 Exit 12,Jacksonville FL ,32244"
-81.754036,30.250278,"Walmart Supercenter; #1090, ","6767 103rd St,Jacksonville FL ,32210"
-81.7706299,30.2978401,"Murphy: USA;  Gas/Diesel,","6830 Normandy Blvd; I-295 Exit 19,Jacksonville FL ,32205"
-81.758941,30.302297,"Walmart Supercenter; #1083,  Gas/Diesel,","6830 Normandy Blvd; I-295 Exit 19,Jacksonville FL ,32205"
-81.757288,30.2714,"Wm Nbrhd Mkt; #5005, ","6855 Wilson Blvd; I 295 Exit 17,Jacksonville FL ,32210"
-81.760329,30.205028,"Walmart Supercenter; #6978, ","7075 Collins Rd; I-295 Exit 12,Jacksonville FL ,32244"
-81.562019,30.353493,"Wm Nbrhd Mkt; #5817, ","8011 Merrill Rd; I-295 Exit 46,Jacksonville FL ,32277"
-81.563011,30.286264,"Murphy: USA;  Gas/Diesel,","8802 Beach Blvd,Jacksonville FL ,32216"
-81.562839,30.284481,"Walmart Supercenter; #1173,  Gas/Diesel,","8808 Beach Blvd,Jacksonville FL ,33216"
-81.546069,30.341689,"Walmart Supercenter; #1444, ","9890 Hutchinson Park Dr; I-295 Exit 48,Jacksonville FL ,32211"
-80.128108,26.933453,"Walmart Supercenter; #2176, ","2144 W Indian Town Rd,Jupiter FL ,33458"
-80.447447,25.685206,"Walmart Supercenter; #1680, ","15885 Sw 88th St,Kendall FL ,33186"
-81.3866416,28.3406778,"Murphy: USA;  Gas/Diesel,","1461 E Osceola Pkwy,Kissimmee FL ,34744"
-81.385954,28.342908,"Walmart Supercenter; #2881,  Gas/Diesel,","1471 E Osceola Pkwy,Kissimmee FL ,34746"
-81.327066,28.342134,"Wm Nbrhd Mkt; #4159, ","2850 E Osceola Pkwy,Kissimmee FL ,34743"
-81.435305,28.306156,"Wm Nbrhd Mkt; #5846, ","3183 W Vine St,Kissimmee FL ,34741"
-81.486369,28.342603,"Walmart Supercenter; #5420,  Gas/Diesel,","3250 Vineland Rd,Kissimmee FL ,34746"
-81.4861167,28.3449157,"Murphy: USA;  Gas/Diesel,","3256 Vineland Rd,Kissimmee FL ,34746"
-81.458847,28.302467,"Walmart Supercenter; #0817, ","4444 W Vine,Kissimmee FL ,34746"
-81.468556,28.327023,"Sam's Club; #4782,  Gas,","4763 W Irlo Bronson Memorial Hwy,Kissimmee FL ,34746"
-81.4485316,28.1469297,"Murphy: USA;  Gas/Diesel,","902 Cypress Pkwy,Kissimmee FL ,34759"
-81.447856,28.143334,"Walmart Supercenter; #5250,  Gas/Diesel,","904 Cypress Pkwy,Kissimmee FL ,34759"
-81.452838,26.751982,"Walmart Supercenter; #6190, ","1951 W Hickpochee Ave,Labelle FL ,33935"
-81.932267,28.93405,"Sam's Club; #4998,  Gas/Diesel,","755 N Hwy 441,Lady Lake FL ,32159"
-82.6758194,30.1800537,"Murphy: USA;  Gas,","2659 W Hwy 90; I-75 Exit 427,Lake City FL ,32055"
-82.676536,30.181306,"Walmart Supercenter; #0767,  Gas,","2767 W Hwy 90; I-75 Exit 427,Lake City FL ,32055"
-81.304118,28.783936,"Wm Nbrhd Mkt; #0525, ","825 Casa Verde Blvd,Lake Mary FL ,32746"
-80.087339,26.79495,"Walmart Supercenter; #3348,  Gas/Diesel,","101 N Congress Ave; I-95 Exit 71,Lake Park FL ,33403"
